0.3001270294189453	0.4799590110778809	0.3799228668212891	0.6699719429016113	0.4702169895172119	0.4500582218170166	1	5	2	4	3	6	0.5	1.2	0.5	1	0.5	0.7	-0.199821949005127	-0.9198648929595947	-1.040010929107666	-1.370012998580933	-1.400131225585938	-1.64982795715332	0.7801980972290039	2.259362936019897	0.7596950531005859
0.7205181121826172	0.7996370792388916	0.4800019264221191	0.9903049468994141	0.7200140953063965	0.6396398544311523	1	6	2	4	3	5	0.5	1.2	0.5	1	0.5	0.7	0.2202939987182617	-0.1801538467407227	-0.1999619007110596	-0.2097320556640625	0.009874105453491211	-0.0500340461730957	0.6857659816741943	1.509577989578247	3.894586086273193
0.8499581813812256	0.8900909423828125	0.4702029228210449	0.8699359893798828	0.5301089286804199	0.7597420215606689	1	4	2	5	3	6	0.5	1.2	0.5	1	0.5	0.7	0.3498020172119141	0.04000115394592285	0.009882926940917969	-0.119797945022583	-0.08972501754760742	-0.02995610237121582	1.091983079910278	32.81946587562561	3.190061092376709
0.6723330020904541	0.6381111145019531	0.7498929500579834	0.9697589874267578	0.5201621055603027	0.9098210334777832	1	6	2	5	3	4	0.5	1.2	0.5	1	0.5	0.7	0.1722707748413086	-0.3900768756866455	-0.1400420665740967	-0.1703691482543945	-0.1497349739074707	0.06009817123413086	0.834230899810791	2.929998874664307	2.961052894592285
0.8803989887237549	0.7177309989929199	0.7122430801391602	0.8934700489044189	0.6476180553436279	0.7387418746948242	1	4	2	6	3	5	0.5	1.2	0.5	1	0.5	0.7	0.3398549556732178	-0.2225041389465332	-0.04961490631103516	-0.1962029933929443	-0.0590968132019043	-0.04976296424865723	0.4233870506286621	12.84260702133179	1.161590099334717
0.4198999404907227	1.170445919036865	0.5795609951019287	1.020097017288208	0.6100449562072754	0.7303440570831299	1	5	2	6	3	4	0.5	1.2	0.5	1	0.5	0.7	-0.1101670265197754	-0.1695129871368408	-0.1000590324401855	-0.1198849678039551	-0.02995514869689941	-0.01981210708618164	1.333441972732544	1.193191051483154	3.651080846786499
0.7703630924224854	0.359684944152832	0.2399990558624268	0.4200038909912109	0.2099950313568115	0.2203860282897949	1	5	2	4	3	6	0.5	1.2	0.5	1	0.5	0.7	0.2602770328521729	-0.599945068359375	-0.8799779415130615	-1.470010042190552	-1.769947052001953	-2.259505033493042	0.4079878330230713	4.352931976318359	0.6593129634857178
1.020076990127563	0.4600398540496826	0.2699651718139648	0.6505169868469238	0.3898270130157471	0.4099998474121094	1	6	2	4	3	5	0.5	1.2	0.5	1	0.5	0.7	0.5100300312042236	-0.23990797996521	-0.4903619289398193	-0.8497228622436523	-0.9796350002288818	-1.279805183410645	0.667478084564209	1.163066148757935	1.134478092193604
0.8900899887084961	0.6504080295562744	0.6101489067077637	0.9794280529022217	0.6399779319763184	0.7301759719848633	1	4	2	5	3	6	0.5	1.2	0.5	1	0.5	0.7	0.3897969722747803	-0.1695818901062012	-0.05954408645629883	-0.09014296531677246	0.05001592636108398	0.06020689010620117	0.5972039699554443	7.01269006729126	0.8737678527832031
0.7338790893554688	0.8197550773620605	0.520021915435791	0.9599850177764893	0.6199641227722168	0.8000009059906006	1	6	2	5	3	4	0.5	1.2	0.5	1	0.5	0.7	0.2300000190734863	-0.1499679088592529	-0.1305251121520996	-0.1802670955657959	-0.09993982315063477	-0.04013299942016602	2.2259681224823	5.859534978866577	2.087463855743408
0.8500359058380127	0.5803241729736328	0.3098678588867188	0.4198219776153564	0.139970064163208	0.3100020885467529	1	4	2	6	3	5	0.5	1.2	0.5	1	0.5	0.7	0.3397929668426514	-0.3097958564758301	-0.5097661018371582	-1.129889011383057	-1.500132083892822	-1.909924983978271	0.8873240947723389	5.122899055480957	2.07342004776001
0.2301340103149414	0.7028520107269287	0.9170079231262207	0.2865078449249268	0.5635280609130859	0.4904451370239258	1	5	2	6	3	4	0.5	1.2	0.5	1	0.5	0.7	-0.2797839641571045	-0.7871577739715576	-0.4308750629425049	-1.169722080230713	-1.119863986968994	-1.349824905395508	0.7029130458831787	0.4732279777526855	0.7523560523986816
0.3001270294189453	0.4799590110778809	0.3799228668212891	0.6699719429016113	0.4702169895172119	0.4500582218170166	1	5	2	4	3	6	0.5	1.2	0.5	1	0.5	0.7	-0.199821949005127	-0.9198648929595947	-1.040010929107666	-1.370012998580933	-1.400131225585938	-1.64982795715332	0.7801980972290039	2.259362936019897	0.7596950531005859
0.7205181121826172	0.7996370792388916	0.4800019264221191	0.9903049468994141	0.7200140953063965	0.6396398544311523	1	6	2	4	3	5	0.5	1.2	0.5	1	0.5	0.7	0.2202939987182617	-0.1801538467407227	-0.1999619007110596	-0.2097320556640625	0.009874105453491211	-0.0500340461730957	0.6857659816741943	1.509577989578247	3.894586086273193
0.8499581813812256	0.8900909423828125	0.4702029228210449	0.8699359893798828	0.5301089286804199	0.7597420215606689	1	4	2	5	3	6	0.5	1.2	0.5	1	0.5	0.7	0.3498020172119141	0.04000115394592285	0.009882926940917969	-0.119797945022583	-0.08972501754760742	-0.02995610237121582	1.091983079910278	32.81946587562561	3.190061092376709
0.6723330020904541	0.6381111145019531	0.7498929500579834	0.9697589874267578	0.5201621055603027	0.9098210334777832	1	6	2	5	3	4	0.5	1.2	0.5	1	0.5	0.7	0.1722707748413086	-0.3900768756866455	-0.1400420665740967	-0.1703691482543945	-0.1497349739074707	0.06009817123413086	0.834230899810791	2.929998874664307	2.961052894592285
0.8803989887237549	0.7177309989929199	0.7122430801391602	0.8934700489044189	0.6476180553436279	0.7387418746948242	1	4	2	6	3	5	0.5	1.2	0.5	1	0.5	0.7	0.3398549556732178	-0.2225041389465332	-0.04961490631103516	-0.1962029933929443	-0.0590968132019043	-0.04976296424865723	0.4233870506286621	12.84260702133179	1.161590099334717
